,gvkey,year,sim
846,4145,2003,24.207655126214277
847,4145,2004,24.64337049909853
848,4145,2005,24.96683248570736
849,4145,2006,25.312885860860447
850,4162,2002,0.043070705527268535
851,4162,2003,0.07886429177562654
852,4162,2004,0.137169807107795
853,4162,2005,0.1941879905799157
854,4162,2006,0.25299204450358587
855,4186,2002,5.3030393392431465
856,4186,2003,5.448424239904041
857,4186,2004,5.594242977016327
858,4186,2005,5.711110622735914
859,4186,2006,5.801585368294928
860,4194,2002,845.4534709303742
861,4194,2003,845.3939539985989
862,4194,2004,848.2383324904945
863,4194,2005,854.1347467147015
864,4194,2006,858.5208866028621
865,4213,2002,52.36498802190482
866,4213,2003,52.770312054072846
867,4213,2004,53.28145610051844
868,4213,2005,53.60628426880702
869,4213,2006,53.9090305273835
870,4222,2002,2.509988660048605
871,4222,2003,2.5439723266258003
872,4222,2004,2.6398153869237166
873,4222,2005,2.7172184793722645
874,4222,2006,2.7704848468895635
875,4274,2002,9.542667768723128
876,4274,2003,9.828124849631708
877,4274,2004,10.024306861439602
878,4274,2005,10.19805708684878
879,4274,2006,10.362860224828472
880,4275,2002,0.19664610860267998
881,4275,2003,0.23510041727351136
882,4275,2004,0.2886056154198332
883,4275,2005,0.3432768108076487
884,4275,2006,0.3961266660112658
885,4279,2002,10.37276311428305
886,4279,2003,10.72267947130792
887,4279,2004,10.95273107525631
888,4279,2005,11.143409706592948
889,4279,2006,11.332566377422708
890,4321,2002,141.2338462337661
891,4321,2003,142.14461751818374
892,4321,2004,143.10340956011447
893,4321,2005,143.9384854129949
894,4321,2006,144.94673495050537
895,4322,2002,0.05007182044456178
896,4322,2003,0.09661543095930543
897,4322,2004,0.14386948684494494
898,4322,2005,0.20263179811930074
899,4322,2006,0.26140558411464304
900,4340,2002,4.0228166545587065
901,4340,2003,3.999656666987172
902,4340,2004,3.9843525439611978
903,4340,2005,4.042520505159812
904,4340,2006,4.122409070325019
905,4351,2002,0.9503801734348959
906,4351,2003,1.0438166700261533
907,4351,2004,1.1177245904337136
908,4351,2005,1.1971567223789388
909,4351,2006,1.270615924071885
910,4352,2002,10.358643472025598
911,4352,2003,10.505901509134643
912,4352,2004,10.614227326294994
913,4352,2005,10.719852944074052
914,4352,2006,10.84411644063233
915,4371,2002,42.50174126917423
916,4371,2003,42.76328124123434
917,4371,2004,43.171210061752184
918,4371,2005,43.55809248094097
919,4371,2006,43.834983426465826
920,4383,2002,0.060000000000000005
921,4383,2003,0.11401850117942006
922,4383,2004,0.17085057552343091
923,4383,2005,0.22928188173875705
924,4383,2006,0.28895337719433534
925,4409,2002,11.863544177345704
926,4409,2003,12.151242018668277
927,4409,2004,12.370165211374482
928,4409,2005,12.590196603005635
929,4409,2006,12.803844020181337
930,4418,2002,0.06011700432095947
931,4418,2003,0.11412384114691579
932,4418,2004,0.17096140216121988
933,4418,2005,0.22939804617358958
934,4418,2006,0.28907173885381815
935,4423,2002,1.0911293109394367
936,4423,2003,1.1472726858832016
937,4423,2004,1.2047339184314385
938,4423,2005,1.2510219306589876
939,4423,2006,1.3194461300129068
940,4456,2002,1.9788418552571023
941,4456,2003,2.103452867343606
942,4456,2004,2.210878012302693
943,4456,2005,2.306214017558651
944,4456,2006,2.387795407006096
945,4462,2002,0.060162514811319664
946,4462,2003,0.1143019319817574
947,4462,2004,0.17126273400833544
948,4462,2005,0.2298599145949087
949,4462,2006,0.2897763141792707
950,4467,2002,4.76561827672864
951,4467,2003,4.801179756333195
952,4467,2004,4.838533197397551
953,4467,2005,4.898336267674127
954,4467,2006,5.002159079054681
955,4476,2002,10.027786826893834
956,4476,2003,9.990087155706092
957,4476,2004,10.125865412631851
958,4476,2005,10.247211375215652
959,4476,2006,10.314594982711384
960,4477,2002,0.05805828311547419
961,4477,2003,0.10234217769370088
962,4477,2004,0.1516083086643764
963,4477,2005,0.20038174625339245
964,4477,2006,0.2603469127556619
965,4503,2002,18.060905467163508
966,4503,2003,12.961360080019476
967,4503,2004,10.464500308819053
968,4503,2005,9.333673586043764
969,4503,2006,9.124609371915245
970,4510,2002,2.405491526587695
971,4510,2003,2.4814813482378533
972,4510,2004,2.5708967228084996
973,4510,2005,2.645500298314564
974,4510,2006,2.707761914262255
975,4598,2002,0.05805828311547419
976,4598,2003,0.10234217769370088
977,4598,2004,0.1516083086643764
978,4598,2005,0.20040984216255112
979,4598,2006,0.2603722077373623
980,4600,2002,47.822216691443366
981,4600,2003,48.774839007077645
982,4600,2004,49.32166468124046
983,4600,2005,49.76909389162246
984,4600,2006,50.26296340272275
985,4608,2002,-0.016719023337975335
986,4608,2003,-0.011459706078333208
987,4608,2004,0.019319793020923674
988,4608,2005,0.06590399831347524
989,4608,2006,0.12253306802033238
990,4622,2002,17.81534645695143
991,4622,2003,18.17191878355187
992,4622,2004,18.476965931003733
993,4622,2005,18.747083695485664
994,4622,2006,18.95937354647846
995,4645,2002,1.433399566606167
996,4645,2003,1.43413054323286
997,4645,2004,1.4585755143519592
998,4645,2005,1.5026534281778472
999,4645,2006,1.5468544818191754
1000,4768,2002,1.9933793808142966
1001,4768,2003,2.1068114656804693
1002,4768,2004,2.199000574038971
1003,4768,2005,2.276174077190706
1004,4768,2006,2.358976339439474
1005,4771,2002,0.023186213881950184
1006,4771,2003,0.05304496952226888
1007,4771,2004,0.1015560946056866
1008,4771,2005,0.15863516787375923
1009,4771,2006,0.21636461663993067
1010,4807,2002,8.423525237185292
1011,4807,2003,8.719286993353506
1012,4807,2004,8.910730691440627
1013,4807,2005,9.103359657489055
1014,4807,2006,9.267195920112163
1015,4818,2002,3.354267536351121
1016,4818,2003,3.4094324474631215
1017,4818,2004,3.4642195492555894
1018,4818,2005,3.5561743484281907
1019,4818,2006,3.6199281662447067
1020,4826,2002,18.755445849386415
1021,4826,2003,19.275794009048344
1022,4826,2004,19.66839641948381
1023,4826,2005,19.95724010042185
1024,4826,2006,20.201462343995484
1025,4839,2002,395.8613837753468
1026,4839,2003,394.6678493847305
1027,4839,2004,396.52815193293384
1028,4839,2005,398.5026310932801
1029,4839,2006,399.6123488096914
1030,4860,2002,1.0850845651530499
1031,4860,2003,1.1532222626345254
1032,4860,2004,1.2162373634710615
1033,4860,2005,1.2821159261919433
1034,4860,2006,1.3490606758471606
1035,4864,2002,8.01906224251652
1036,4864,2003,8.13749999023052
1037,4864,2004,8.24268934732321
1038,4864,2005,8.330643294131287
1039,4864,2006,8.443696081673025
1040,4881,2002,1.0283300223207978
1041,4881,2003,1.082658680504839
1042,4881,2004,1.1454713783247599
1043,4881,2005,1.2093398908250412
1044,4881,2006,1.275029359462431
1045,4926,2002,10.35443330907969
1046,4926,2003,10.050747543773948
1047,4926,2004,9.979859960677208
1048,4926,2005,10.02308385430317
1049,4926,2006,10.091770395950755
1050,5018,2002,4.672514467767996
1051,5018,2003,4.552986027337761
1052,5018,2004,4.598918141417943
1053,5018,2005,4.639600865194402
1054,5018,2006,4.677090455981713
1055,5020,2002,152.54665540293985
1056,5020,2003,156.8387762167155
1057,5020,2004,159.71392012778324
1058,5020,2005,162.12729161039283
1059,5020,2006,163.80615186672034
1060,5032,2002,1.8163678302102244
1061,5032,2003,1.7994175962411845
1062,5032,2004,1.8178388836867847
1063,5032,2005,1.8907384410399515
1064,5032,2006,1.9622354292620348
1065,5046,2002,1.705002873386813
1066,5046,2003,1.7302276593204327
1067,5046,2004,1.7077162673850004
1068,5046,2005,1.8110092805832037
1069,5046,2006,1.8869322808289954
1070,5047,2002,1286.0107550586213
1071,5047,2003,1297.223418594911
1072,5047,2004,1307.5598769351257
1073,5047,2005,1315.5018039341467
1074,5047,2006,1323.3977675359433
1075,5071,2002,29.09160437044084
1076,5071,2003,28.598639156387833
1077,5071,2004,28.496749401709845
1078,5071,2005,28.407834596349183
1079,5071,2006,28.529054374247973
1080,5073,2002,280.9297312997505
1081,5073,2003,283.7583202020913
1082,5073,2004,286.07388628387923
1083,5073,2005,289.1031700183467
1084,5073,2006,291.36811199621553
1085,5074,2002,5.520139685796432
1086,5074,2003,5.285011593709319
1087,5074,2004,5.173132379538278
1088,5074,2005,5.176171485008918
1089,5074,2006,5.26289412018215
1090,5087,2002,55.43328561302262
1091,5087,2003,57.14436795249335
1092,5087,2004,58.30289423918892
1093,5087,2005,59.07551698345146
1094,5087,2006,59.69969734221901
1095,5109,2002,0.060000000000000005
1096,5109,2003,0.11401850117942006
1097,5109,2004,0.17085057552343091
1098,5109,2005,0.22928188173875705
1099,5109,2006,0.28895337719433534
1100,5116,2002,49.78482584551265
1101,5116,2003,50.913203020447135
1102,5116,2004,51.69003791598273
1103,5116,2005,52.23125880044051
1104,5116,2006,52.75286299977162
1105,5134,2002,17.927809220778705
1106,5134,2003,18.59919963948763
1107,5134,2004,18.998558064265545
1108,5134,2005,19.36363222927678
1109,5134,2006,19.644691497716384
1110,5142,2002,5.150981832110743
1111,5142,2003,5.024252360378554
1112,5142,2004,4.989963966902632
1113,5142,2005,4.980767228121413
1114,5142,2006,5.053172528955806
1115,5165,2002,0.060000000000000005
1116,5165,2003,0.11401850117942006
1117,5165,2004,0.17085057552343091
1118,5165,2005,0.22928188173875705
1119,5165,2006,0.2889804005197623
1120,5169,2002,31.4011109206403
1121,5169,2003,30.288849029568105
1122,5169,2004,29.88654247587343
1123,5169,2005,29.660246867725796
1124,5169,2006,29.652246962730647
1125,5179,2002,0.9403957288105738
1126,5179,2003,1.0432922383672725
1127,5179,2004,1.1258444168160582
1128,5179,2005,1.2044147953150903
1129,5179,2006,1.2783601160973905
1130,5229,2002,9.483473747336914
1131,5229,2003,8.65396255893136
1132,5229,2004,8.328304411185599
1133,5229,2005,8.09970699004678
1134,5229,2006,8.082735495245087
1135,5234,2002,194.66623873220288
1136,5234,2003,197.36329722106188
1137,5234,2004,199.67735265930537
1138,5234,2005,201.3851423513532
1139,5234,2006,202.7687700782365
1140,5237,2002,1.959998976434287
1141,5237,2003,2.047692187595683
1142,5237,2004,2.139148041189689
1143,5237,2005,2.223618937273729
1144,5237,2006,2.303928091824552
1145,5250,2002,31.406248792428322
1146,5250,2003,31.889338975811658
1147,5250,2004,32.3067182115219
1148,5250,2005,32.68609860201123
1149,5250,2006,32.99901903059401
1150,5252,2002,10.335968695942736
1151,5252,2003,10.677104749341927
1152,5252,2004,10.899336530032391
1153,5252,2005,11.1390266743584
1154,5252,2006,11.321914983259298
1155,5256,2002,0.19664610860267995
1156,5256,2003,0.23566830941421177
1157,5256,2004,0.2891168934577034
1158,5256,2005,0.3442055048652321
1159,5256,2006,0.3976024088543276
1160,5306,2002,1.37088541453609
1161,5306,2003,1.129546476085734
1162,5306,2004,1.0185177647332557
1163,5306,2005,0.9768517737091564
1164,5306,2006,1.004594436901592
1165,5327,2002,0.05805828311547418
1166,5327,2003,0.10303564311745109
1167,5327,2004,0.1528883862844169
1168,5327,2005,0.20213018785173864
1169,5327,2006,0.2625775630108739
1170,5336,2002,0.19470439171815412
1171,5336,2003,0.22342409378779213
1172,5336,2004,0.2693633485607787
1173,5336,2005,0.3142410855517616
1174,5336,2006,0.3673981289696109
1175,5338,2002,0.060000000000000005
1176,5338,2003,0.11401850117942006
1177,5338,2004,0.17085057552343091
1178,5338,2005,0.22928188173875705
1179,5338,2006,0.28895337719433534
1180,5404,2002,3.012653690091061
1181,5404,2003,3.15997934710332
1182,5404,2004,3.2728181412566633
1183,5404,2005,3.3758245256719728
1184,5404,2006,3.465148363943631
1185,5422,2002,0.060000000000000005
1186,5422,2003,0.11401850117942006
1187,5422,2004,0.17085057552343091
1188,5422,2005,0.22928188173875705
1189,5422,2006,0.28895337719433534
1190,5439,2002,196.80853254324015
1191,5439,2003,198.58870222023148
1192,5439,2004,199.90405668605146
1193,5439,2005,201.55029714339145
1194,5439,2006,203.13731533318094
1195,5492,2002,81.79910426212679
1196,5492,2003,82.00100252451011
1197,5492,2004,82.39000093273536
1198,5492,2005,82.93731069979842
1199,5492,2006,83.45441212048554
1200,5496,2002,-0.028508930917534384
1201,5496,2003,-0.012436926847810531
1202,5496,2004,0.016530024986956715
1203,5496,2005,0.06328170609680876
1204,5496,2006,0.12013658503019745
1205,5518,2002,11.256496487429047
1206,5518,2003,11.442555470179983
1207,5518,2004,11.59616313176814
1208,5518,2005,11.752535066029806
1209,5518,2006,11.930273254635427
1210,5567,2002,0.060000000000000005
1211,5567,2003,0.11401850117942006
1212,5567,2004,0.17085057552343091
1213,5567,2005,0.22928188173875705
1214,5567,2006,0.28895337719433534
1215,5568,2002,1.052880125036756
1216,5568,2003,1.077486370520961
1217,5568,2004,1.1068091771059334
1218,5568,2005,1.1533977087413347
1219,5568,2006,1.2186884427805462
1220,5572,2002,2.2417558408760123
1221,5572,2003,2.3074331244857627
1222,5572,2004,2.3916395962725403
1223,5572,2005,2.468955395111434
1224,5572,2006,2.5360942422823327
1225,5581,2002,0.050071820444561786
1226,5581,2003,0.09661543095930542
1227,5581,2004,0.14386948684494494
1228,5581,2005,0.20263179811930074
1229,5581,2006,0.261405584114643
1230,5589,2002,22.371532799875478
1231,5589,2003,21.879998015242982
1232,5589,2004,21.83306124923099
1233,5589,2005,21.85714199958355
1234,5589,2006,21.889866935787445
1235,5597,2002,3.8942503287761636
1236,5597,2003,4.088842608628885
1237,5597,2004,4.237925509706764
1238,5597,2005,4.360636274567491
1239,5597,2006,4.465259084496554
1240,5606,2002,2320.8973997614885
1241,5606,2003,2377.5277613606036
1242,5606,2004,2415.4584789117516
1243,5606,2005,2445.4925447540127
1244,5606,2006,2467.9966587877298
1245,5608,2002,5.624593577243999
1246,5608,2003,5.618702267218602
1247,5608,2004,5.671115111366057
1248,5608,2005,5.717568387306305
1249,5608,2006,5.7842213367053725
1250,5639,2002,71.74002283573243
1251,5639,2003,72.74681303314165
1252,5639,2004,73.59254100333985
1253,5639,2005,74.25299645949646
1254,5639,2006,74.76281810320161
1255,5643,2002,0.05065673157391845
1256,5643,2003,0.10619847742940063
1257,5643,2004,0.16308996328942452
1258,5643,2005,0.22181296218266305
1259,5643,2006,0.2812765349867413
1260,5709,2002,5.066789896852385
1261,5709,2003,5.100335605673194
1262,5709,2004,5.128132888426439
1263,5709,2005,5.192954453878246
1264,5709,2006,5.283687470866694
1265,5764,2002,48.777780289641015
1266,5764,2003,49.17236926178294
1267,5764,2004,49.48729377349219
1268,5764,2005,49.851714404599946
1269,5764,2006,50.27156218155957
1270,5788,2002,1.0954509760785573
1271,5788,2003,1.1710198762176558
1272,5788,2004,1.243633545446275
1273,5788,2005,1.3091927836676944
1274,5788,2006,1.3775577570251796
1275,5791,2002,11.740556285129413
1276,5791,2003,11.703548401557178
1277,5791,2004,11.887500949690338
1278,5791,2005,12.007275471850837
1279,5791,2006,12.144319054106122
1280,5826,2002,1.0116427115077833
1281,5826,2003,0.8428169606436151
1282,5826,2004,0.7734351322773819
1283,5826,2005,0.7928944098101862
1284,5826,2006,0.8394788074487831
1285,5841,2002,1.8604917554304046
1286,5841,2003,2.0083084852890027
1287,5841,2004,2.1184424293849373
1288,5841,2005,2.2182100465269623
1289,5841,2006,2.3072497906722824
1290,5860,2002,2.413380166873372
1291,5860,2003,2.3641245034185707
1292,5860,2004,2.4258210493263634
1293,5860,2005,2.487499235322376
1294,5860,2006,2.54750089114426
1295,5862,2002,3.75118172140531
1296,5862,2003,3.934151065385518
1297,5862,2004,4.078976865953823
1298,5862,2005,4.204505967379203
1299,5862,2006,4.314031844181679
1300,5878,2002,227.77870097637904
1301,5878,2003,231.45934276819048
1302,5878,2004,234.20802088316296
1303,5878,2005,236.39563437818077
1304,5878,2006,238.2181273505481
1305,5885,2002,30.81379717843026
1306,5885,2003,31.121284756681995
1307,5885,2004,31.39030129811142
1308,5885,2005,31.746338117357652
1309,5885,2006,31.930731327552678
1310,5902,2002,3.7146364346692367
1311,5902,2003,3.4991184929479413
1312,5902,2004,3.398283084957904
1313,5902,2005,3.3843313305840863
1314,5902,2006,3.4120506592871047
1315,5905,2002,5.463718674637896
1316,5905,2003,5.521827571563954
1317,5905,2004,5.642011130231913
1318,5905,2005,5.746206303590706
1319,5905,2006,5.817376059995402
1320,5965,2002,1.1863522874223107
1321,5965,2003,1.2210484329640456
1322,5965,2004,1.2911678038796668
1323,5965,2005,1.3501833293394534
1324,5965,2006,1.4094878651250637
1325,5973,2002,0.16829696972099584
1326,5973,2003,0.19115649141200217
1327,5973,2004,0.23553150621938934
1328,5973,2005,0.2893803408232153
1329,5973,2006,0.34071763540167016
1330,5987,2002,0.060000000000000005
1331,5987,2003,0.11401850117942006
1332,5987,2004,0.17085057552343091
1333,5987,2005,0.22928188173875705
1334,5987,2006,0.28895337719433534
1335,6003,2002,39.1877298924308
1336,6003,2003,39.593411398090225
1337,6003,2004,40.15622630616828
1338,6003,2005,40.634101819309976
1339,6003,2006,41.03847049440823
1340,6008,2002,1582.8338252242047
1341,6008,2003,1600.5979584474228
1342,6008,2004,1615.9208837316635
1343,6008,2005,1627.9607656050919
1344,6008,2006,1638.7027774798814
1345,6020,2002,4.053071359943079
1346,6020,2003,4.231588883029402
1347,6020,2004,4.376243129845828
1348,6020,2005,4.505346949452031
1349,6020,2006,4.6021200654717465
1350,6036,2002,1.1116537614286672
1351,6036,2003,0.878296158252931
1352,6036,2004,0.7866909189860574
1353,6036,2005,0.7512447957522781
1354,6036,2006,0.7927745333757621
1355,6053,2002,0.04160717320819605
1356,6053,2003,0.07903832625740867
1357,6053,2004,0.12688801155489782
1358,6053,2005,0.1849578270600167
1359,6053,2006,0.2432912761213595
1360,6066,2002,3578.890888724586
1361,6066,2003,3576.5701761975433
1362,6066,2004,3587.0057145718447
